timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747991166163,473,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-7,text,true,,1061,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,473,0,0
1747991166636,440,Report Chapter Writing-1,200,OK,EasySR 1-7,text,true,,1987,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,440,0,0
1747991166385,945,Login,200,OK,EasySR 1-2,text,true,,3022,410,10,10,https://apps.easysr.com/api/v1_0/login,507,0,0
1747991166385,507,Login-0,301,Moved Permanently,EasySR 1-2,text,true,,1041,246,10,10,http://apps.easysr.com/api/v1_0/login,507,0,0
1747991166892,438,Login-1,200,OK,EasySR 1-2,text,true,,1981,164,10,10,https://apps.easysr.com/api/v1_0/login,437,0,0
1747991166412,929,Login,200,OK,EasySR 1-1,text,true,,3026,410,10,10,https://apps.easysr.com/api/v1_0/login,480,0,0
1747991166412,480,Login-0,301,Moved Permanently,EasySR 1-1,text,true,,1035,246,10,10,http://apps.easysr.com/api/v1_0/login,480,0,0
1747991166892,449,Login-1,200,OK,EasySR 1-1,text,true,,1991,164,10,10,https://apps.easysr.com/api/v1_0/login,449,0,0
1747991166453,922,Report Chapter Writing,200,OK,EasySR 1-9,text,true,,3054,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,461,0,0
1747991166453,461,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-9,text,true,,1065,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,461,0,0
1747991166914,461,Report Chapter Writing-1,200,OK,EasySR 1-9,text,true,,1989,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,461,0,0
1747991166559,874,Login,200,OK,EasySR 1-6,text,true,,3020,410,10,10,https://apps.easysr.com/api/v1_0/login,435,0,0
1747991166559,436,Login-0,301,Moved Permanently,EasySR 1-6,text,true,,1041,246,10,10,http://apps.easysr.com/api/v1_0/login,435,0,0
1747991166995,438,Login-1,200,OK,EasySR 1-6,text,true,,1979,164,10,10,https://apps.easysr.com/api/v1_0/login,438,0,0
1747991166556,889,Login,200,OK,EasySR 1-3,text,true,,3031,410,10,10,https://apps.easysr.com/api/v1_0/login,441,0,0
1747991166556,441,Login-0,301,Moved Permanently,EasySR 1-3,text,true,,1040,246,10,10,http://apps.easysr.com/api/v1_0/login,441,0,0
1747991166998,447,Login-1,200,OK,EasySR 1-3,text,true,,1991,164,10,10,https://apps.easysr.com/api/v1_0/login,444,0,0
1747991166697,889,Login,200,OK,EasySR 1-5,text,true,,3034,410,10,10,https://apps.easysr.com/api/v1_0/login,457,0,0
1747991166697,457,Login-0,301,Moved Permanently,EasySR 1-5,text,true,,1045,246,10,10,http://apps.easysr.com/api/v1_0/login,457,0,0
1747991167154,432,Login-1,200,OK,EasySR 1-5,text,true,,1989,164,10,10,https://apps.easysr.com/api/v1_0/login,432,0,0
1747991166862,919,Login,200,OK,EasySR 1-4,text,true,,3031,410,10,10,https://apps.easysr.com/api/v1_0/login,468,0,0
1747991166862,468,Login-0,301,Moved Permanently,EasySR 1-4,text,true,,1040,246,10,10,http://apps.easysr.com/api/v1_0/login,468,0,0
1747991167330,451,Login-1,200,OK,EasySR 1-4,text,true,,1991,164,10,10,https://apps.easysr.com/api/v1_0/login,451,0,0
1747991167077,909,Login,200,OK,EasySR 1-7,text,true,,3027,410,10,10,https://apps.easysr.com/api/v1_0/login,460,0,0
1747991167077,460,Login-0,301,Moved Permanently,EasySR 1-7,text,true,,1036,246,10,10,http://apps.easysr.com/api/v1_0/login,460,0,0
1747991167537,449,Login-1,200,OK,EasySR 1-7,text,true,,1991,164,10,10,https://apps.easysr.com/api/v1_0/login,449,0,0
1747991167076,910,Login,200,OK,EasySR 1-10,text,true,,3023,410,10,10,https://apps.easysr.com/api/v1_0/login,460,0,0
1747991167076,461,Login-0,301,Moved Permanently,EasySR 1-10,text,true,,1034,246,10,10,http://apps.easysr.com/api/v1_0/login,460,0,0
1747991167537,449,Login-1,200,OK,EasySR 1-10,text,true,,1989,164,10,10,https://apps.easysr.com/api/v1_0/login,449,0,0
1747991167076,916,Login,200,OK,EasySR 1-8,text,true,,3020,410,10,10,https://apps.easysr.com/api/v1_0/login,483,0,0
1747991167076,483,Login-0,301,Moved Permanently,EasySR 1-8,text,true,,1035,246,10,10,http://apps.easysr.com/api/v1_0/login,483,0,0
1747991167559,433,Login-1,200,OK,EasySR 1-8,text,true,,1985,164,10,10,https://apps.easysr.com/api/v1_0/login,433,0,0
1747991167330,886,Create Survey,200,OK,EasySR 1-2,text,true,,3038,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,451,0,0
1747991167330,451,Create Survey-0,301,Moved Permanently,EasySR 1-2,text,true,,1047,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,451,0,0
1747991167782,434,Create Survey-1,200,OK,EasySR 1-2,text,true,,1991,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,434,0,0
1747991167342,889,Create Survey,200,OK,EasySR 1-1,text,true,,3027,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,444,0,0
1747991167342,444,Create Survey-0,301,Moved Permanently,EasySR 1-1,text,true,,1044,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,444,0,0
1747991167786,445,Create Survey-1,200,OK,EasySR 1-1,text,true,,1983,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,443,0,0
1747991167376,910,Login,200,OK,EasySR 1-9,text,true,,3027,410,10,10,https://apps.easysr.com/api/v1_0/login,457,0,0
1747991167376,457,Login-0,301,Moved Permanently,EasySR 1-9,text,true,,1040,246,10,10,http://apps.easysr.com/api/v1_0/login,457,0,0
1747991167833,453,Login-1,200,OK,EasySR 1-9,text,true,,1987,164,10,10,https://apps.easysr.com/api/v1_0/login,453,0,0
1747991167433,873,Create Survey,200,OK,EasySR 1-6,text,true,,3029,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,427,0,0
1747991167433,427,Create Survey-0,301,Moved Permanently,EasySR 1-6,text,true,,1048,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,427,0,0
1747991167861,445,Create Survey-1,200,OK,EasySR 1-6,text,true,,1981,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,445,0,0
1747991167446,885,Create Survey,200,OK,EasySR 1-3,text,true,,3030,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,440,0,0
1747991167446,440,Create Survey-0,301,Moved Permanently,EasySR 1-3,text,true,,1043,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,440,0,0
1747991167886,445,Create Survey-1,200,OK,EasySR 1-3,text,true,,1987,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,445,0,0
1747991167586,883,Create Survey,200,OK,EasySR 1-5,text,true,,3033,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,452,0,0
1747991167586,452,Create Survey-0,301,Moved Permanently,EasySR 1-5,text,true,,1050,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,452,0,0
1747991168038,431,Create Survey-1,200,OK,EasySR 1-5,text,true,,1983,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,431,0,0
1747991167782,908,Create Survey,200,OK,EasySR 1-4,text,true,,3038,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,461,0,0
1747991167782,461,Create Survey-0,301,Moved Permanently,EasySR 1-4,text,true,,1051,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,461,0,0
1747991168243,447,Create Survey-1,200,OK,EasySR 1-4,text,true,,1987,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,447,0,0
1747991167986,891,Create Survey,200,OK,EasySR 1-10,text,true,,3030,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,463,0,0
1747991167986,464,Create Survey-0,301,Moved Permanently,EasySR 1-10,text,true,,1043,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,463,0,0
1747991168450,427,Create Survey-1,200,OK,EasySR 1-10,text,true,,1987,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,427,0,0
1747991167993,890,Create Survey,200,OK,EasySR 1-8,text,true,,3040,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,457,0,0
1747991167993,457,Create Survey-0,301,Moved Permanently,EasySR 1-8,text,true,,1045,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,457,0,0
1747991168450,433,Create Survey-1,200,OK,EasySR 1-8,text,true,,1995,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,433,0,0
1747991167987,899,Create Survey,200,OK,EasySR 1-7,text,true,,3032,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,463,0,0
1747991167987,463,Create Survey-0,301,Moved Permanently,EasySR 1-7,text,true,,1049,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,463,0,0
1747991168450,436,Create Survey-1,200,OK,EasySR 1-7,text,true,,1983,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,436,0,0
1747991168220,876,See Report,200,OK,EasySR 1-2,text,true,,3023,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,445,0,0
1747991168220,446,See Report-0,301,Moved Permanently,EasySR 1-2,text,true,,1040,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,445,0,0
1747991168666,430,See Report-1,200,OK,EasySR 1-2,text,true,,1983,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,430,0,0
1747991168232,913,See Report,200,OK,EasySR 1-1,text,true,,3030,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,444,0,0
1747991168232,444,See Report-0,301,Moved Permanently,EasySR 1-1,text,true,,1045,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,444,0,0
1747991168676,469,See Report-1,200,OK,EasySR 1-1,text,true,,1985,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,469,0,0
1747991168306,870,See Report,200,OK,EasySR 1-6,text,true,,3018,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,430,0,0
1747991168306,430,See Report-0,301,Moved Permanently,EasySR 1-6,text,true,,1039,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,430,0,0
1747991168736,440,See Report-1,200,OK,EasySR 1-6,text,true,,1979,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,440,0,0
1747991168286,905,Create Survey,200,OK,EasySR 1-9,text,true,,3038,403,10,10,https://apps.easysr.com/api/v1_0/survey/store,452,0,0
1747991168286,452,Create Survey-0,301,Moved Permanently,EasySR 1-9,text,true,,1047,232,10,10,http://apps.easysr.com/api/v1_0/survey/store,452,0,0
1747991168738,453,Create Survey-1,200,OK,EasySR 1-9,text,true,,1991,171,10,10,https://apps.easysr.com/api/v1_0/survey/store,453,0,0
1747991168331,885,See Report,200,OK,EasySR 1-3,text,true,,3031,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,439,0,0
1747991168331,439,See Report-0,301,Moved Permanently,EasySR 1-3,text,true,,1046,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,439,0,0
1747991168770,446,See Report-1,200,OK,EasySR 1-3,text,true,,1985,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,446,0,0
1747991168470,879,See Report,200,OK,EasySR 1-5,text,true,,3030,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,447,0,0
1747991168470,447,See Report-0,301,Moved Permanently,EasySR 1-5,text,true,,1037,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,447,0,0
1747991168917,432,See Report-1,200,OK,EasySR 1-5,text,true,,1993,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,432,0,0
1747991168691,911,See Report,200,OK,EasySR 1-4,text,true,,3027,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,463,0,0
1747991168691,463,See Report-0,301,Moved Permanently,EasySR 1-4,text,true,,1040,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,463,0,0
1747991169154,448,See Report-1,200,OK,EasySR 1-4,text,true,,1987,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,448,0,0
1747991168878,880,See Report,200,OK,EasySR 1-10,text,true,,3021,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,449,0,0
1747991168878,449,See Report-0,301,Moved Permanently,EasySR 1-10,text,true,,1040,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,449,0,0
1747991169327,431,See Report-1,200,OK,EasySR 1-10,text,true,,1981,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,431,0,0
1747991168884,898,See Report,200,OK,EasySR 1-8,text,true,,3024,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,465,0,0
1747991168884,465,See Report-0,301,Moved Permanently,EasySR 1-8,text,true,,1037,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,465,0,0
1747991169349,433,See Report-1,200,OK,EasySR 1-8,text,true,,1987,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,433,0,0
1747991168887,906,See Report,200,OK,EasySR 1-7,text,true,,3019,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,468,0,0
1747991168887,468,See Report-0,301,Moved Permanently,EasySR 1-7,text,true,,1036,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,468,0,0
1747991169355,438,See Report-1,200,OK,EasySR 1-7,text,true,,1983,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,438,0,0
1747991169097,938,See Report,200,OK,EasySR 1-2,text,true,,3030,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,497,0,0
1747991169097,498,See Report-0,301,Moved Permanently,EasySR 1-2,text,true,,1047,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,497,0,0
1747991169595,440,See Report-1,200,OK,EasySR 1-2,text,true,,1983,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,440,0,0
1747991169146,892,See Report,200,OK,EasySR 1-1,text,true,,3048,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,445,0,0
1747991169146,445,See Report-0,301,Moved Permanently,EasySR 1-1,text,true,,1055,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,445,0,0
1747991169591,447,See Report-1,200,OK,EasySR 1-1,text,true,,1993,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,447,0,0
1747991169177,864,See Report,200,OK,EasySR 1-6,text,true,,3028,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,426,0,0
1747991169177,426,See Report-0,301,Moved Permanently,EasySR 1-6,text,true,,1049,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,426,0,0
1747991169603,438,See Report-1,200,OK,EasySR 1-6,text,true,,1979,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,438,0,0
1747991169192,903,See Report,200,OK,EasySR 1-9,text,true,,3025,336,10,10,https://apps.easysr.com/api/v1_0/survey/33,451,0,0
1747991169192,451,See Report-0,301,Moved Permanently,EasySR 1-9,text,true,,1042,168,10,10,http://apps.easysr.com/api/v1_0/survey/33,451,0,0
1747991169643,452,See Report-1,200,OK,EasySR 1-9,text,true,,1983,168,10,10,https://apps.easysr.com/api/v1_0/survey/33,452,0,0
1747991169217,886,See Report,200,OK,EasySR 1-3,text,true,,3039,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,440,0,0
1747991169217,440,See Report-0,301,Moved Permanently,EasySR 1-3,text,true,,1050,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,440,0,0
1747991169657,446,See Report-1,200,OK,EasySR 1-3,text,true,,1989,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,446,0,0
1747991169350,890,See Report,200,OK,EasySR 1-5,text,true,,3034,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,449,0,0
1747991169350,449,See Report-0,301,Moved Permanently,EasySR 1-5,text,true,,1049,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,449,0,0
1747991169799,441,See Report-1,200,OK,EasySR 1-5,text,true,,1985,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,441,0,0
1747991169614,905,See Report,200,OK,EasySR 1-4,text,true,,3043,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,459,0,0
1747991169614,459,See Report-0,301,Moved Permanently,EasySR 1-4,text,true,,1054,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,459,0,0
1747991170073,446,See Report-1,200,OK,EasySR 1-4,text,true,,1989,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,446,0,0
1747991169759,891,See Report,200,OK,EasySR 1-10,text,true,,3037,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,450,0,0
1747991169759,450,See Report-0,301,Moved Permanently,EasySR 1-10,text,true,,1048,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,450,0,0
1747991170209,441,See Report-1,200,OK,EasySR 1-10,text,true,,1989,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,441,0,0
1747991169783,917,See Report,200,OK,EasySR 1-8,text,true,,3036,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,480,0,0
1747991169794,906,See Report,200,OK,EasySR 1-7,text,true,,3023,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,461,0,0
1747991169783,480,See Report-0,301,Moved Permanently,EasySR 1-8,text,true,,1049,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,480,0,0
1747991169794,461,See Report-0,301,Moved Permanently,EasySR 1-7,text,true,,1042,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,461,0,0
1747991170264,436,See Report-1,200,OK,EasySR 1-8,text,true,,1987,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,436,0,0
1747991170256,444,See Report-1,200,OK,EasySR 1-7,text,true,,1981,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,444,0,0
1747991170042,866,Report Data Collection,200,OK,EasySR 1-6,text,true,,3031,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,426,0,0
1747991170042,427,Report Data Collection-0,301,Moved Permanently,EasySR 1-6,text,true,,1054,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,426,0,0
1747991170469,439,Report Data Collection-1,200,OK,EasySR 1-6,text,true,,1977,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,439,0,0
1747991170036,879,Report Data Collection,200,OK,EasySR 1-2,text,true,,3045,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,449,0,0
1747991170036,449,Report Data Collection-0,301,Moved Permanently,EasySR 1-2,text,true,,1064,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,449,0,0
1747991170485,430,Report Data Collection-1,200,OK,EasySR 1-2,text,true,,1981,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,429,0,0
1747991170039,898,Report Data Collection,200,OK,EasySR 1-1,text,true,,3047,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,451,0,0
1747991170039,451,Report Data Collection-0,301,Moved Permanently,EasySR 1-1,text,true,,1066,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,451,0,0
1747991170490,447,Report Data Collection-1,200,OK,EasySR 1-1,text,true,,1981,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,447,0,0
1747991170103,885,Report Data Collection,200,OK,EasySR 1-3,text,true,,3046,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,442,0,0
1747991170103,442,Report Data Collection-0,301,Moved Permanently,EasySR 1-3,text,true,,1059,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,442,0,0
1747991170545,443,Report Data Collection-1,200,OK,EasySR 1-3,text,true,,1987,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,443,0,0
1747991170096,913,See Report,200,OK,EasySR 1-9,text,true,,3031,352,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,456,0,0
1747991170096,456,See Report-0,301,Moved Permanently,EasySR 1-9,text,true,,1046,176,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/55,456,0,0
1747991170552,457,See Report-1,200,OK,EasySR 1-9,text,true,,1985,176,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/55,457,0,0
1747991170241,893,Report Data Collection,200,OK,EasySR 1-5,text,true,,3043,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,459,0,0
1747991170241,459,Report Data Collection-0,301,Moved Permanently,EasySR 1-5,text,true,,1058,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,459,0,0
1747991170701,433,Report Data Collection-1,200,OK,EasySR 1-5,text,true,,1985,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,432,0,0
1747991170520,902,Report Data Collection,200,OK,EasySR 1-4,text,true,,3052,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,458,0,0
1747991170520,459,Report Data Collection-0,301,Moved Permanently,EasySR 1-4,text,true,,1061,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,458,0,0
1747991170979,443,Report Data Collection-1,200,OK,EasySR 1-4,text,true,,1991,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,443,0,0
1747991170651,878,Report Data Collection,200,OK,EasySR 1-10,text,true,,3046,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,448,0,0
1747991170651,449,Report Data Collection-0,301,Moved Permanently,EasySR 1-10,text,true,,1057,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,448,0,0
1747991171100,429,Report Data Collection-1,200,OK,EasySR 1-10,text,true,,1989,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,429,0,0
1747991170701,896,Report Data Collection,200,OK,EasySR 1-8,text,true,,3039,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,463,0,0
1747991170701,463,Report Data Collection-0,301,Moved Permanently,EasySR 1-8,text,true,,1056,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,463,0,0
1747991171164,433,Report Data Collection-1,200,OK,EasySR 1-8,text,true,,1983,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,433,0,0
1747991170701,902,Report Data Collection,200,OK,EasySR 1-7,text,true,,3044,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,463,0,0
1747991170701,463,Report Data Collection-0,301,Moved Permanently,EasySR 1-7,text,true,,1059,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,463,0,0
1747991171164,439,Report Data Collection-1,200,OK,EasySR 1-7,text,true,,1985,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,438,0,0
1747991170916,878,Report Chapter Writing,200,OK,EasySR 1-2,text,true,,3041,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,430,0,0
1747991170916,430,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-2,text,true,,1062,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,430,0,0
1747991171346,448,Report Chapter Writing-1,200,OK,EasySR 1-2,text,true,,1979,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,448,0,0
1747991170909,899,Report Chapter Writing,200,OK,EasySR 1-6,text,true,,3049,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,459,0,0
1747991170909,459,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-6,text,true,,1064,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,459,0,0
1747991171368,440,Report Chapter Writing-1,200,OK,EasySR 1-6,text,true,,1985,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,440,0,0
1747991170938,900,Report Chapter Writing,200,OK,EasySR 1-1,text,true,,3059,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,450,0,0
1747991170938,450,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-1,text,true,,1068,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,450,0,0
1747991171388,450,Report Chapter Writing-1,200,OK,EasySR 1-1,text,true,,1991,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,450,0,0
1747991170988,895,Report Chapter Writing,200,OK,EasySR 1-3,text,true,,3048,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,444,0,0
1747991170988,445,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-3,text,true,,1059,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,444,0,0
1747991171433,450,Report Chapter Writing-1,200,OK,EasySR 1-3,text,true,,1989,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,449,0,0
1747991171009,919,Report Data Collection,200,OK,EasySR 1-9,text,true,,3048,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,458,0,0
1747991171009,458,Report Data Collection-0,301,Moved Permanently,EasySR 1-9,text,true,,1059,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,458,0,0
1747991171467,461,Report Data Collection-1,200,OK,EasySR 1-9,text,true,,1989,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction-disclosure/list,461,0,0
1747991171134,879,Report Chapter Writing,200,OK,EasySR 1-5,text,true,,3067,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,447,0,0
1747991171134,447,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-5,text,true,,1070,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,447,0,0
1747991171582,431,Report Chapter Writing-1,200,OK,EasySR 1-5,text,true,,1997,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,431,0,0
1747991171423,903,Report Chapter Writing,200,OK,EasySR 1-4,text,true,,3042,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,459,0,0
1747991171423,460,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-4,text,true,,1057,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,459,0,0
1747991171883,443,Report Chapter Writing-1,200,OK,EasySR 1-4,text,true,,1985,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,443,0,0
1747991171530,883,Report Chapter Writing,200,OK,EasySR 1-10,text,true,,3048,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,450,0,0
1747991171530,450,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-10,text,true,,1063,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,450,0,0
1747991171980,433,Report Chapter Writing-1,200,OK,EasySR 1-10,text,true,,1985,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,433,0,0
1747991171597,895,Report Chapter Writing,200,OK,EasySR 1-8,text,true,,3049,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,463,0,0
1747991171597,463,Report Chapter Writing-0,301,Moved Permanently,EasySR 1-8,text,true,,1064,189,10,10,http://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,463,0,0
1747991172060,432,Report Chapter Writing-1,200,OK,EasySR 1-8,text,true,,1985,189,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,432,0,0
1747991171603,898,Report Chapter Writing,200,OK,EasySR 1-7,text,true,,3042,378,10,10,https://apps.easysr.com/api/v1_0/sr-transaction/chapter-writing,462,0,0
